Shot ID,Shots Since Up To Air,Shots Since Li GUN Coat,Shots Since Li POT Coat,Graph (20913)
19526,"642","222","222","1"
19527,"643","223","223","1"
19528,"643","223","223","1"
19529,"643","223","223","1"
19530,"643","223","223","1"
19531,"643","223","223","1"
19532,"643","223","223","1"
19533,"643","223","223","1"
19534,"643","223","223","1"
19535,"643","223","223","1"
19536,"643","223","223","1"
19537,"643","223","223","1"
19538,"643","223","223","1"
19539,"643","223","223","1"
19540,"643","223","223","1"
19541,"643","223","223","1"
19542,"643","0","0","1"
19543,"643","0","0","1"
19544,"643","0","0","1"
19545,"644","1","1","1"
19546,"645","2","2","1"
19547,"646","3","3","1"
19548,"647","4","4","1"
19549,"648","5","5","1"
19550,"649","6","6","1"
19551,"650","7","7","1"
19552,"651","8","8","1"
19553,"652","9","9","1"
19554,"653","10","10","1"
19555,"654","11","11","1"
19556,"655","12","12","1"
19557,"656","13","13","1"
19558,"657","14","14","1"
19559,"658","15","15","1"
19560,"659","16","16","1"
19561,"660","17","17","1"
19562,"660","17","17","1"
19563,"660","17","17","1"
19564,"660","17","17","1"
19565,"661","18","18","1"
19566,"662","19","19","1"
19567,"663","20","20","1"
19568,"664","21","21","1"
19569,"665","22","22","1"
19570,"666","23","23","1"
19571,"667","24","24","1"
19572,"668","25","25","1"
19573,"669","26","26","1"
19574,"670","27","27","1"
19575,"671","28","28","1"
19576,"672","29","29","1"
19577,"673","30","30","1"
19578,"674","31","31","1"
19579,"675","32","32","1"
19580,"676","33","33","1"
19581,"677","34","34","1"
19582,"678","35","35","1"
19583,"679","36","36","1"
19584,"680","37","37","1"
19585,"681","38","38","1"
19586,"682","39","39","1"
19587,"683","40","40","1"
19588,"683","40","40","1"
19589,"683","40","40","1"
19590,"683","40","40","1"
19591,"684","41","41","1"
19593,"684","41","41","1"
19594,"684","41","41","1"
19595,"684","41","41","1"
19596,"684","41","41","1"
19597,"685","42","42","1"
19598,"686","43","43","1"
19599,"687","44","44","1"
19600,"688","45","45","1"
19601,"689","46","46","1"
19602,"690","47","47","1"
19603,"691","48","48","1"
19604,"692","49","49","1"
19605,"693","50","50","1"
19606,"694","51","51","1"
19607,"695","52","52","1"
19608,"696","53","53","1"
19609,"697","54","54","1"
19610,"698","55","55","1"
19611,"698","55","55","1"
19612,"698","55","55","1"
19613,"699","56","56","1"
19614,"700","57","57","1"
19615,"701","58","58","1"
19616,"702","59","59","1"
19617,"703","60","60","1"
19618,"704","61","61","1"
19619,"705","62","62","1"
19620,"706","63","63","1"
19621,"707","64","64","1"
19622,"708","65","65","1"
19623,"709","66","66","1"
19624,"710","67","67","1"
19625,"711","68","68","1"
19626,"712","69","69","1"
19627,"713","70","70","1"
19628,"714","71","71","1"
19629,"715","72","72","1"
19630,"716","73","73","1"
19631,"717","74","74","1"
19632,"717","74","74","1"
19633,"717","74","74","1"
19634,"717","74","74","1"
19635,"717","74","74","1"
19636,"717","74","74","1"
19637,"717","74","74","1"
19638,"717","74","74","1"
19639,"717","74","74","1"
19640,"717","74","74","1"
19641,"717","74","74","1"
19642,"717","74","74","1"
19643,"717","74","74","1"
19644,"717","74","74","1"
19645,"717","74","74","1"
19646,"717","74","74","1"
19647,"717","74","74","1"
19648,"717","74","74","1"
19649,"717","74","74","1"
19650,"717","74","74","1"
19651,"717","74","74","1"
19652,"717","74","74","1"
19653,"717","74","74","1"
19654,"717","74","74","1"
19655,"717","74","74","1"
19656,"717","74","74","1"
19657,"717","74","74","1"
19658,"717","74","74","1"
19659,"717","74","74","1"
19660,"717","74","74","1"
19661,"717","74","74","1"
19662,"717","74","74","1"
19663,"717","74","74","1"
19664,"717","74","74","1"
19665,"717","74","74","1"
19666,"717","74","74","1"
19667,"717","74","74","1"
19668,"718","75","75","1"
19669,"719","76","76","1"
19670,"720","77","77","1"
19671,"721","78","78","1"
19672,"721","78","78","1"
19673,"721","78","78","1"
19674,"721","78","78","1"
19675,"721","78","78","1"
19676,"721","78","78","1"
19677,"721","78","78","1"
19678,"721","78","78","1"
19679,"721","78","78","1"
19680,"721","78","78","1"
19681,"721","78","78","1"
19682,"721","78","78","1"
19683,"721","78","78","1"
19684,"721","78","78","1"
19685,"721","78","78","1"
19686,"721","78","78","1"
19687,"721","78","78","1"
19688,"721","78","78","1"
19689,"721","78","78","1"
19690,"721","78","78","1"
19691,"721","78","78","1"
19692,"721","78","78","1"
19693,"721","78","78","1"
19694,"721","78","78","1"
19695,"721","78","78","1"
19696,"721","78","78","1"
19697,"721","78","78","1"
19698,"721","78","78","1"
19699,"721","78","78","1"
19700,"721","78","78","1"
19701,"721","78","78","1"
19702,"721","78","78","1"
19703,"721","78","78","1"
19704,"721","78","78","1"
19705,"721","78","78","1"
19706,"721","78","78","1"
19707,"721","78","78","1"
19708,"722","79","79","1"
19709,"723","80","80","1"
19710,"724","81","81","1"
19711,"725","82","82","1"
19712,"726","83","83","1"
19713,"727","84","84","1"
19714,"728","85","85","1"
19715,"729","86","86","1"
19716,"729","86","86","1"
19717,"729","86","86","1"
19718,"730","87","87","1"
19719,"730","87","87","1"
19720,"730","87","87","1"
19721,"730","87","87","1"
19722,"730","87","87","1"
19723,"730","87","87","1"
19724,"730","87","87","1"
19725,"730","87","87","1"
19726,"730","87","87","1"
19727,"731","88","88","1"
19728,"732","89","89","1"
19729,"733","90","90","1"
19730,"734","91","91","1"
19731,"735","92","92","1"
19732,"736","93","93","1"
19733,"737","94","94","1"
19734,"738","95","95","1"
19735,"739","96","96","1"
19736,"740","97","97","1"
19737,"740","97","97","1"
19738,"740","97","97","1"
19739,"740","97","97","1"
19740,"740","97","97","1"
19741,"740","97","97","1"
19742,"740","97","97","1"
19743,"740","97","97","1"
19744,"740","97","97","1"
19745,"740","97","97","1"
19746,"740","97","97","1"
19747,"740","97","97","1"
19748,"740","97","97","1"
19749,"740","97","97","1"
19750,"741","98","98","1"
19751,"742","99","99","1"
19752,"743","100","100","1"
19753,"744","101","101","1"
19754,"745","102","102","1"
19755,"746","103","103","1"
19756,"747","104","104","1"
19757,"748","105","105","1"
19758,"749","106","106","1"
19759,"750","107","107","1"
19760,"751","108","108","1"
19761,"752","109","109","1"
19762,"753","110","110","1"
19763,"754","111","111","1"
19764,"755","112","112","1"
19765,"756","113","113","1"
19766,"757","114","114","1"
19767,"757","114","114","1"
19768,"757","114","114","1"
19769,"757","114","114","1"
19770,"757","114","114","1"
19771,"757","114","114","1"
19772,"757","114","114","1"
19773,"757","114","114","1"
19774,"757","114","114","1"
19775,"758","115","115","1"
19776,"759","116","116","1"
19777,"760","117","117","1"
19778,"760","117","117","1"
19779,"761","118","118","1"
19780,"761","118","118","1"
19781,"762","119","119","1"
19782,"763","120","120","1"
19783,"764","121","121","1"
19784,"765","122","122","1"
19785,"765","122","122","1"
19786,"765","122","122","1"
19787,"766","123","123","1"
19788,"766","123","123","1"
19789,"767","124","124","1"
19790,"767","124","124","1"
19791,"768","125","125","1"
19792,"769","126","126","1"
19793,"770","127","127","1"
19794,"771","128","128","1"
19795,"771","128","128","1"
19796,"771","128","128","1"
19797,"771","128","128","1"
19798,"771","128","128","1"
19799,"771","128","128","1"
19800,"771","128","128","1"
19801,"771","128","128","1"
19802,"771","128","128","1"
19803,"771","128","128","1"
19804,"771","128","128","1"
19805,"772","129","129","1"
19806,"773","130","130","1"
19807,"773","130","130","1"
19808,"774","131","131","1"
19809,"775","132","132","1"
19810,"776","133","133","1"
19811,"777","134","134","1"
19812,"778","135","135","1"
19813,"779","136","136","1"
19814,"780","137","137","1"
19815,"780","137","137","1"
19816,"780","137","137","1"
19817,"780","137","137","1"
19818,"780","137","137","1"
19819,"780","137","137","1"
19820,"780","137","137","1"
19821,"780","137","137","1"
19822,"780","137","137","1"
19823,"780","137","137","1"
19824,"780","137","137","1"
19825,"781","138","138","1"
19826,"782","139","139","1"
19827,"783","140","140","1"
19828,"784","141","141","1"
19829,"785","142","142","1"
19830,"786","143","143","1"
19831,"787","144","144","1"
19832,"788","145","145","1"
19833,"789","146","146","1"
19834,"790","147","147","1"
19835,"791","148","148","1"
19836,"792","149","149","1"
19837,"793","150","150","1"
19838,"794","151","151","1"
19839,"795","152","152","1"
19840,"796","153","153","1"
19841,"797","154","154","1"
19842,"798","155","155","1"
19843,"799","156","156","1"
19844,"799","156","156","1"
19845,"799","156","156","1"
19846,"799","156","156","1"
19847,"799","156","156","1"
19848,"799","156","156","1"
19849,"800","157","157","1"
19850,"801","158","158","1"
19851,"802","159","159","1"
19852,"803","160","160","1"
19853,"804","161","161","1"
19854,"805","162","162","1"
19855,"806","163","163","1"
19856,"807","164","164","1"
19857,"808","165","165","1"
19858,"809","166","166","1"
19859,"809","166","166","1"
19860,"809","166","166","1"
19861,"810","167","167","1"
19862,"811","168","168","1"
19863,"812","169","169","1"
19864,"813","170","170","1"
19865,"814","171","171","1"
19866,"815","172","172","1"
19867,"816","173","173","1"
19868,"817","174","174","1"
19869,"818","175","175","1"
19870,"819","176","176","1"
19871,"820","177","177","1"
19872,"821","178","178","1"
19873,"822","179","179","1"
19874,"823","180","180","1"
19875,"823","180","180","1"
19876,"823","180","180","1"
19877,"823","180","180","1"
19878,"823","180","180","1"
19879,"823","180","180","1"
19880,"823","180","180","1"
19881,"823","180","180","1"
19882,"823","180","180","1"
19883,"823","180","180","1"
19884,"823","180","180","1"
19885,"823","180","180","1"
19886,"823","180","180","1"
19887,"823","180","180","1"
19888,"823","180","180","1"
19889,"823","180","180","1"
19890,"823","180","180","1"
19891,"823","180","180","1"
19892,"823","180","180","1"
19893,"823","180","180","1"
19894,"823","180","180","1"
19895,"823","180","180","1"
19896,"823","180","180","1"
19897,"823","180","180","1"
19898,"823","180","180","1"
19899,"823","180","180","1"
19900,"823","180","180","1"
19901,"823","180","180","1"
19902,"823","0","0","1"
19903,"823","0","0","1"
19904,"823","0","0","1"
19905,"823","0","0","1"
19906,"823","0","0","1"
19907,"824","1","1","1"
19908,"825","2","2","1"
19909,"826","3","3","1"
19910,"827","4","4","1"
19911,"828","5","5","1"
19912,"829","6","6","1"
19913,"829","6","6","1"
19914,"829","6","6","1"
19915,"830","7","7","1"
19916,"831","8","8","1"
19917,"832","9","9","1"
19918,"833","10","10","1"
19919,"834","11","11","1"
19920,"835","12","12","1"
19921,"836","13","13","1"
19922,"837","14","14","1"
19923,"838","15","15","1"
19924,"839","16","16","1"
19925,"840","17","17","1"
19926,"841","18","18","1"
19927,"842","19","19","1"
19928,"843","20","20","1"
19929,"844","21","21","1"
19930,"845","22","22","1"
19931,"846","23","23","1"
19932,"847","24","24","1"
19933,"848","25","25","1"
19934,"849","26","26","1"
19935,"850","27","27","1"
19936,"851","28","28","1"
19937,"852","29","29","1"
19938,"852","29","29","1"
19939,"853","30","30","1"
19940,"854","31","31","1"
19941,"854","31","31","1"
19942,"854","31","31","1"
19943,"854","31","31","1"
19944,"855","32","32","1"
19945,"856","33","33","1"
19946,"857","34","34","1"
19947,"858","35","35","1"
19948,"859","36","36","1"
19949,"860","37","37","1"
19950,"861","38","38","1"
19951,"862","39","39","1"
19952,"863","40","40","1"
19953,"864","41","41","1"
19954,"865","42","42","1"
19955,"866","43","43","1"
19956,"867","44","44","1"
19957,"868","45","45","1"
19958,"869","46","46","1"
19959,"869","46","46","1"
19960,"869","46","46","1"
19961,"869","46","46","1"
19962,"869","46","46","1"
19963,"869","46","46","1"
19964,"869","46","46","1"
19965,"869","46","46","1"
19966,"870","47","47","1"
19967,"871","48","48","1"
19968,"872","49","49","1"
19969,"873","50","50","1"
19970,"874","51","51","1"
19971,"875","52","52","1"
19972,"876","53","53","1"
19973,"876","53","53","1"
19974,"876","53","53","1"
19975,"876","53","53","1"
19976,"876","53","53","1"
19977,"877","54","54","1"
19978,"878","55","55","1"
19979,"879","56","56","1"
19980,"880","57","57","1"
19981,"881","58","58","1"
19982,"882","59","59","1"
19983,"883","60","60","1"
19984,"884","61","61","1"
19985,"885","62","62","1"
19986,"885","62","62","1"
19987,"886","63","63","1"
19988,"887","64","64","1"
19989,"888","65","65","1"
19990,"889","66","66","1"
19991,"890","67","67","1"
19992,"890","67","67","1"
19993,"891","68","68","1"
19994,"892","69","69","1"
19995,"892","69","69","1"
19996,"893","70","70","1"
19997,"894","71","71","1"
19998,"895","72","72","1"
19999,"896","73","73","1"
20000,"897","74","74","1"
20001,"898","75","75","1"
20002,"899","76","76","1"
20003,"900","77","77","1"
20004,"901","78","78","1"
20005,"902","79","79","1"
20006,"903","80","80","1"
20007,"903","80","80","1"
20008,"903","80","80","1"
20009,"903","80","80","1"
20010,"904","81","81","1"
20011,"905","82","82","1"
20012,"906","83","83","1"
20013,"907","84","84","1"
20014,"908","85","85","1"
20015,"909","86","86","1"
20016,"910","87","87","1"
20017,"911","88","88","1"
20018,"912","89","89","1"
20019,"913","90","90","1"
20020,"914","91","91","1"
20021,"915","92","92","1"
20022,"916","93","93","1"
20023,"917","94","94","1"
20024,"918","95","95","1"
20025,"919","96","96","1"
20026,"920","97","97","1"
20027,"921","98","98","1"
20028,"921","98","98","1"
20029,"922","99","99","1"
20030,"923","100","100","1"
20031,"923","100","100","1"
20032,"923","100","100","1"
20033,"924","101","101","1"
20034,"925","102","102","1"
20035,"926","103","103","1"
20036,"926","103","103","1"
20037,"926","103","103","1"
20038,"926","103","103","1"
20039,"927","104","104","1"
20040,"928","105","105","1"
20041,"929","106","106","1"
20042,"930","107","107","1"
20043,"931","108","108","1"
20044,"932","109","109","1"
20045,"933","110","110","1"
20046,"934","111","111","1"
20047,"935","112","112","1"
20048,"936","113","113","1"
20049,"937","114","114","1"
20050,"938","115","115","1"
20051,"939","116","116","1"
20052,"940","117","117","1"
20053,"941","118","118","1"
20054,"942","119","119","1"
20055,"943","120","120","1"
20056,"944","121","121","1"
20057,"945","122","122","1"
20058,"946","123","123","1"
20059,"947","124","124","1"
20060,"948","125","125","1"
20061,"949","126","126","1"
20062,"950","127","127","1"
20063,"951","128","128","1"
20064,"952","129","129","1"
20065,"953","130","130","1"
20066,"953","130","130","1"
20067,"953","130","130","1"
20068,"953","0","0","1"
20069,"953","0","0","1"
20070,"953","0","0","1"
20071,"953","0","0","1"
20072,"953","0","0","1"
20073,"953","0","0","1"
20074,"953","0","0","1"
20075,"953","0","0","1"
20076,"953","0","0","1"
20077,"953","0","0","1"
20078,"953","0","0","1"
20079,"953","0","0","1"
20080,"953","0","0","1"
20081,"954","1","1","1"
20082,"955","2","2","1"
20083,"955","2","2","1"
20084,"956","3","3","1"
20085,"957","4","4","1"
20086,"958","5","5","1"
20087,"958","5","5","1"
20088,"958","5","5","1"
20089,"958","5","5","1"
20090,"958","5","5","1"
20091,"958","5","5","1"
20092,"958","5","5","1"
20093,"958","5","5","1"
20094,"958","5","5","1"
20095,"958","5","5","1"
20096,"958","5","5","1"
20097,"958","5","5","1"
20098,"958","5","5","1"
20099,"958","5","5","1"
20100,"958","5","5","1"
20101,"959","6","6","1"
20102,"960","7","7","1"
20103,"960","7","7","1"
20104,"960","7","7","1"
20105,"960","7","7","1"
20106,"960","7","7","1"
20107,"960","7","7","1"
20108,"961","8","8","1"
20109,"962","9","9","1"
20110,"963","10","10","1"
20111,"964","11","11","1"
20112,"965","12","12","1"
20113,"965","12","12","1"
20114,"966","13","13","1"
20115,"967","14","14","1"
20116,"968","15","15","1"
20117,"969","16","16","1"
20118,"969","16","16","1"
20119,"969","16","16","1"
20120,"969","16","16","1"
20121,"969","16","16","1"
20122,"969","16","16","1"
20123,"969","16","16","1"
20124,"969","16","16","1"
20125,"970","17","17","1"
20126,"971","18","18","1"
20127,"972","19","19","1"
20128,"972","19","19","1"
20129,"973","20","20","1"
20130,"974","21","21","1"
20131,"975","22","22","1"
20132,"975","22","22","1"
20133,"975","22","22","1"
20134,"976","23","23","1"
20135,"977","24","24","1"
20136,"978","25","25","1"
20137,"979","26","26","1"
20138,"980","27","27","1"
20139,"981","28","28","1"
20140,"982","29","29","1"
20141,"983","30","30","1"
20142,"984","31","31","1"
20143,"985","32","32","1"
20144,"986","33","33","1"
20145,"987","34","34","1"
20146,"988","35","35","1"
20147,"989","36","36","1"
20148,"990","37","37","1"
20149,"991","38","38","1"
20150,"992","39","39","1"
20151,"992","39","39","1"
20152,"992","39","39","1"
20153,"992","39","39","1"
20154,"992","39","39","1"
20155,"992","39","39","1"
20156,"992","39","39","1"
20157,"992","39","39","1"
20158,"993","40","40","1"
20159,"994","41","41","1"
20160,"995","42","42","1"
20161,"996","43","43","1"
20162,"997","44","44","1"
20163,"998","45","45","1"
20164,"998","45","45","1"
20165,"999","46","46","1"
20166,"1000","47","47","1"
20167,"1001","48","48","1"
20168,"1001","48","48","1"
